code,korean_title,num_of_audience,key_review,score_male,score_female,scores_per_age,num_per_genders,num_per_ages
35071,스파이더맨 2,,,,,[],[],[]
125494,퍼시픽 림: 업라이징,1234,이 영화는 30대 남성이 좋아하는 영상미가 뛰어난 영화입니다.,7.82,8.23,"[8.04, 8.05, 7.91, 7.78, 7.85]","[68, 32]","[2, 41, 36, 18, 3]"
68196,맨 오브 스틸,,,,,[],[],[]
32680,갱스 오브 뉴욕,,,,,[],[],[]
31195,미스 에이전트,,,,,[],[],[]
195965,라스트 솔져스,,,,,[],[],[]
97631,맨 인 블랙: 인터내셔널,514,이 영화는 30대 남성이 좋아하는 영상미가 뛰어난 영화입니다.,6.45,6.5,"[5.58, 6.29, 6.16, 7.32, 7.0]","[56, 44]","[2, 43, 30, 20, 5]"
72054,다크 나이트 라이즈,16,이 영화는 20대 남성이 좋아하는 연출이 뛰어난 영화입니다.,9.54,9.67,"[10.0, 9.5, 9.5, 10.0, 0.0]","[81, 19]","[6, 38, 50, 6, 0]"
18878,이보다 더 좋을 순 없다,24,이 영화는 20대 남성이 좋아하는 연기가 뛰어난 영화입니다.,8.23,8.64,"[0.0, 9.5, 8.45, 7.88, 8.0]","[54, 46]","[0, 17, 46, 33, 4]"
91192,300: 제국의 부활,1368,이 영화는 20대 남성이 좋아하는 영상미가 뛰어난 영화입니다.,7.65,7.36,"[8.24, 7.81, 7.2, 6.91, 8.02]","[64, 36]","[2, 55, 30, 10, 3]"
17692,아폴로 13,,,,,[],[],[]
18174,브로큰 애로우,,,,,[],[],[]
168079,세레니티,,,,,[],[],[]
85702,토탈 리콜,,,,,[],[],[]
103765,아더 우먼,66,이 영화는 20대 여성이 좋아하는 연기가 뛰어난 영화입니다.,7.96,7.58,"[7.75, 7.84, 7.47, 7.5, 7.67]","[35, 65]","[6, 58, 29, 3, 5]"
82142,파퍼씨네 펭귄들,,,,,[],[],[]
76692,디스 민즈 워,,,,,[],[],[]
97858,월터의 상상은 현실이 된다,209,이 영화는 20대 남성이 좋아하는 영상미가 뛰어난 영화입니다.,8.62,8.95,"[8.43, 8.95, 8.5, 9.0, 9.0]","[44, 56]","[7, 60, 26, 6, 1]"
75508,인사이드 잡,,,,,[],[],[]
56612,호스텔,,,,,[],[],[]
61845,천일의 스캔들,,,,,[],[],[]
46875,그린 존,,,,,[],[],[]
83864,철권을 가진 사나이,,,,,[],[],[]
46831,사랑이 어떻게 변하니?,,,,,[],[],[]
151709,더 폴트 인 아워 스타스,,,,,[],[],[]
31778,에너미 앳 더 게이트,,,,,[],[],[]
70999,먹고 기도하고 사랑하라,,,,,[],[],[]
81834,디센던트,,,,,[],[],[]
65877,워터호스,,,,,[],[],[]
84034,로렉스,,,,,[],[],[]
184956,엑소시즘 : 더 커버넌트,,,,,[],[],[]
86507,크로니클,,,,,[],[],[]
29285,분닥 세인트,,,,,[],[],[]
51786,머니볼,,,,,[],[],[]
190856,벌레스크,,,,,[],[],[]
97612,그랜드 부다페스트 호텔,2612,이 영화는 20대 여성이 좋아하는 영상미가 뛰어난 영화입니다.,8.73,8.69,"[8.58, 8.75, 8.63, 8.79, 8.52]","[39, 61]","[3, 58, 29, 8, 3]"
113318,렛츠 비 캅스,,,,,[],[],[]
81106,아더 크리스마스,,,,,[],[],[]
72359,언더월드 4 : 어웨이크닝,,,,,[],[],[]
80629,혹성탈출: 진화의 시작,,,,,[],[],[]
66823,어메이징 스파이더맨,,,,,[],[],[]
189150,분노의 질주: 더 얼티메이트,1366,이 영화는 30대 남성이 좋아하는 연출이 뛰어난 영화입니다.,8.71,8.95,"[9.23, 8.76, 8.7, 8.88, 9.14]","[60, 40]","[2, 35, 34, 20, 9]"
100691,트랜스포머: 사라진 시대,6003,이 영화는 20대 남성이 좋아하는 영상미가 뛰어난 영화입니다.,7.34,7.61,"[8.0, 7.36, 7.34, 7.61, 7.83]","[61, 39]","[5, 44, 32, 16, 2]"
43157,스파이더맨 3,,,,,[],[],[]
103324,리오 2,1229,"이 영화는 30대 여성이 좋아하는 영상미, 스토리가 뛰어난 영화입니다.",8.01,7.93,"[8.46, 7.83, 7.92, 8.0, 8.19]","[29, 71]","[2, 8, 63, 26, 1]"
36857,패스트 &amp; 퓨리어스 2,,,,,[],[],[]
32899,스코어,,,,,[],[],[]
191079,돌아온 사람들,,,,,[],[],[]
95203,로렌스 애니웨이 ,138,이 영화는 20대 여성이 좋아하는 영상미가 뛰어난 영화입니다.,8.35,8.72,"[8.56, 8.83, 8.07, 8.38, 0.0]","[22, 78]","[7, 68, 20, 6, 0]"
185080,미스 그래니,,,,,[],[],[]
11687,동방삼협,,,,,[],[],[]
78726,도둑들,1,이 영화는 10대 여성이 좋아하는 연기가 뛰어난 영화입니다.,0,8,"[0.0, 8.0, 0.0, 0.0, 0.0]","[100, 25]","[0, 100, 0, 0, 0]"
124290,엘리노어 릭비: 그남자 그여자,209,이 영화는 20대 여성이 좋아하는 연기가 뛰어난 영화입니다.,7.42,7.7,"[7.0, 7.8, 7.67, 6.21, 4.5]","[32, 68]","[1, 61, 31, 7, 1]"
88238,데드 엔드,,,,,[],[],[]
166096,아무도 알아주지 않는,,,,,[],[],[]
83712,대마술사,,,,,[],[],[]
86335,다른나라에서,1,이 영화는 30대 남성이 좋아하는 연기가 뛰어난 영화입니다.,0,8,"[0.0, 0.0, 8.0, 0.0, 0.0]","[100, 28]","[0, 0, 100, 0, 0]"
32667,복수는 나의 것,3,이 영화는 20대 남성이 좋아하는 연기가 뛰어난 영화입니다.,9,8,"[0.0, 9.0, 8.0, 0.0, 0.0]","[67, 33]","[0, 67, 33, 0, 0]"
78790,내가 살인범이다,,,,,[],[],[]
10546,아비정전,195,이 영화는 20대 여성이 좋아하는 연기가 뛰어난 영화입니다.,8.58,8.9,"[7.86, 8.82, 8.88, 8.8, 9.38]","[25, 75]","[4, 58, 29, 5, 4]"
89218,베를린,,,,,[],[],[]
31465,배틀로얄,,,,,[],[],[]
11031,열혈남아,5,이 영화는 30대 남성이 좋아하는 연기가 뛰어난 영화입니다.,0,8.4,"[0.0, 10.0, 4.0, 0.0, 8.0]","[100, 23]","[0, 60, 20, 0, 20]"
119457,이브 생 로랑,117,"이 영화는 20대 여성이 좋아하는 영상미, 연기가 뛰어난 영화입니다.",7.89,8.02,"[7.0, 8.12, 7.85, 7.71, 5.5]","[30, 70]","[1, 69, 22, 6, 2]"
99493,우주 전쟁: 걸라이어스,,,,,[],[],[]
12415,웨인즈 월드,,,,,[],[],[]
51777,월드워Z,7,이 영화는 20대 남성이 좋아하는 연출이 뛰어난 영화입니다.,9,0,"[0.0, 9.5, 8.33, 0.0, 0.0]","[100, 29]","[0, 57, 43, 0, 0]"
25670,벨벳 골드마인,75,이 영화는 20대 여성이 좋아하는 영상미가 뛰어난 영화입니다.,8,8.75,"[10.0, 8.59, 8.62, 8.0, 9.0]","[19, 81]","[1, 61, 35, 1, 1]"
98279,투와이스 본,4,이 영화는 40대 여성이 좋아하는 스토리가 뛰어난 영화입니다.,5.5,9.5,"[0.0, 9.67, 1.0, 0.0, 0.0]","[50, 50]","[0, 75, 25, 0, 0]"
73317,심야의 FM,,,,,[],[],[]
95334,사보타지,5,이 영화는 20대 남성이 좋아하는 연출이 뛰어난 영화입니다.,10,4.5,"[0.0, 4.0, 6.0, 10.0, 0.0]","[20, 80]","[0, 60, 20, 20, 0]"
12007,악마의 씨,,,,,[],[],[]
11840,여왕 마고,,,,,[],[],[]
179802,오큘러스,,,,,[],[],[]
88253,늑대소년,,,,,[],[],[]
109662,애애경사,,,,,[],[],[]
41377,차고 지르기,,,,,[],[],[]
36565,무간도,,,,,[],[],[]
107923,찌라시 : 위험한 소문,614,이 영화는 20대 여성이 좋아하는 연기가 뛰어난 영화입니다.,7.66,7.45,"[7.57, 7.62, 7.27, 7.61, 8.07]","[49, 51]","[4, 65, 22, 6, 2]"
65674,"좋은 놈, 나쁜 놈, 이상한 놈",,,,,[],[],[]
102648,잭 라이언 : 코드네임 쉐도우,66,이 영화는 40대 여성이 좋아하는 연기가 뛰어난 영화입니다.,6.87,6.44,"[6.0, 6.97, 6.19, 6.17, 9.0]","[45, 55]","[9, 44, 24, 18, 5]"
119412,잭 리처: 네버 고 백,677,이 영화는 20대 남성이 좋아하는 연기가 뛰어난 영화입니다.,8.13,8.15,"[8.3, 8.26, 7.9, 8.08, 8.4]","[57, 43]","[3, 40, 26, 23, 8]"
12918,시애틀의 잠 못 이루는 밤,12,이 영화는 20대 남성이 좋아하는 연기가 뛰어난 영화입니다.,8.5,7.75,"[8.0, 8.2, 8.33, 8.0, 7.0]","[33, 67]","[8, 42, 25, 8, 17]"
85659,회사원,,,,,[],[],[]
93752,공범,,,,,[],[],[]
20305,해적,,,,,[],[],[]
81888,탑건: 매버릭,,,,,[],[],[]
88292,프리랜서스,,,,,[],[],[]
129256,시간위의 집 디 오리지널,,,,,[],[],[]
10410,드라이빙 미스 데이지,,,,,[],[],[]
16579,긴급 명령,,,,,[],[],[]
62328,설국열차,,,,,[],[],[]
38906,브리짓 존스의 일기 - 열정과 애정,,,,,[],[],[]
31565,브리짓 존스의 일기,8,이 영화는 20대 여성이 좋아하는 연기가 뛰어난 영화입니다.,8.67,8.2,"[0.0, 8.0, 8.75, 0.0, 0.0]","[38, 62]","[0, 50, 50, 0, 0]"
17162,브레이브하트,,,,,[],[],[]
30487,뉴욕의 가을,,,,,[],[],[]
37151,배틀 로얄 2 - 레퀴엠,,,,,[],[],[]
101700,인시디어스: 두번째 집,,,,,[],[],[]
76020,드래곤 길들이기 2,4605,이 영화는 10대 여성이 좋아하는 영상미가 뛰어난 영화입니다.,8.76,8.81,"[9.35, 8.92, 8.76, 8.66, 8.91]","[31, 69]","[5, 19, 52, 23, 1]"
100950,하늘에서 음식이 내린다면 2,,,,,[],[],[]
95583,23:59,,,,,[],[],[]
37073,고양이의 보은,,,,,[],[],[]
66464,벼랑 위의 포뇨,1,이 영화는 10대 여성이 좋아하는 영상미가 뛰어난 영화입니다.,7,0,"[0.0, 7.0, 0.0, 0.0, 0.0]","[100, 21]","[0, 100, 0, 0, 0]"
175284,둠스데이 2018,,,,,[],[],[]
28214,무사,,,,,[],[],[]
78845,우리도 사랑일까,89,"이 영화는 20대 여성이 좋아하는 스토리, 연기가 뛰어난 영화입니다.",8.35,8.78,"[0.0, 8.64, 8.5, 9.09, 8.17]","[38, 62]","[0, 49, 31, 12, 7]"
30911,미트 페어런츠,,,,,[],[],[]
31940,메멘토,101,이 영화는 20대 남성이 좋아하는 연출이 뛰어난 영화입니다.,9.24,8.89,"[9.33, 9.11, 9.12, 7.83, 9.0]","[45, 55]","[9, 63, 16, 6, 6]"
73509,더 이글,,,,,[],[],[]
53813,에라곤,,,,,[],[],[]
204137,피아니스트,,,,,[],[],[]
10742,원초적 본능,,,,,[],[],[]
84189,돈의 맛,,,,,[],[],[]
73434,양자탄비,,,,,[],[],[]
47321,"알로, 슈티",108,이 영화는 20대 여성이 좋아하는 스토리가 뛰어난 영화입니다.,8.87,8.87,"[10.0, 8.92, 8.77, 8.56, 9.0]","[29, 71]","[2, 56, 28, 8, 6]"
37686,마스터 앤드 커맨더: 위대한 정복자,,,,,[],[],[]
96031,오직 사랑하는 이들만이 살아남는다,113,이 영화는 20대 여성이 좋아하는 연기가 뛰어난 영화입니다.,7.7,8.15,"[7.83, 7.96, 8.18, 10.0, 9.0]","[24, 76]","[5, 64, 29, 1, 1]"
23934,오 형제여 어디 있는가,,,,,[],[],[]
17367,84번가의 연인,,,,,[],[],[]
38551,모터싸이클 다이어리,,,,,[],[],[]
72013,사이드웨이스,,,,,[],[],[]
31310,로드 투 퍼디션,,,,,[],[],[]
18988,라이언 일병 구하기,,,,,[],[],[]
85633,오블리비언,,,,,[],[],[]
64686,소셜 네트워크,5,이 영화는 20대 남성이 좋아하는 연출이 뛰어난 영화입니다.,9,8.67,"[0.0, 8.0, 9.0, 10.0, 0.0]","[40, 60]","[0, 40, 40, 20, 0]"
45477,마리 앙투아네트,,,,,[],[],[]
89757,쥬랜더 리턴즈,16,이 영화는 20대 여성이 좋아하는 연기가 뛰어난 영화입니다.,6.43,7.11,"[8.0, 8.0, 3.0, 5.67, 1.0]","[44, 56]","[12, 56, 6, 19, 6]"
66067,사고친 후에,,,,,[],[],[]
52103,베스트 키드,,,,,[],[],[]
95331,내 인생을 훔친 사랑스러운 도둑녀,,,,,[],[],[]
74610,미드나잇 인 파리,139,이 영화는 20대 여성이 좋아하는 영상미가 뛰어난 영화입니다.,9.09,8.94,"[8.25, 9.12, 8.93, 8.43, 9.33]","[39, 61]","[6, 68, 19, 5, 2]"
52515,인셉션,246,이 영화는 10대 남성이 좋아하는 연출이 뛰어난 영화입니다.,9.54,9.67,"[9.9, 9.69, 9.59, 8.8, 8.89]","[51, 49]","[8, 59, 23, 6, 4]"
51132,셜록 홈즈,,,,,[],[],[]
169643,몬스터 호텔 3,2297,이 영화는 30대 여성이 좋아하는 OST가 뛰어난 영화입니다.,8.66,8.7,"[9.17, 8.6, 8.77, 8.56, 8.93]","[19, 81]","[1, 4, 56, 36, 2]"
33332,글래스 하우스,,,,,[],[],[]
10300,간디,,,,,[],[],[]
19074,가타카,,,,,[],[],[]
10065,엑소시스트,,,,,[],[],[]
69991,발렌타인 데이,,,,,[],[],[]
43500,둠,,,,,[],[],[]
63852,일본 침몰,,,,,[],[],[]
52290,BBC 공룡 대탐험,,,,,[],[],[]
87311,장고:분노의 추적자,,,,,[],[],[]
68695,추격자,,,,,[],[],[]
82428,소스 코드,,,,,[],[],[]
40041,다빈치 코드,,,,,[],[],[]
150688,그린치,2007,이 영화는 30대 여성이 좋아하는 영상미가 뛰어난 영화입니다.,8.47,8.5,"[8.66, 8.9, 8.51, 8.34, 8.72]","[22, 78]","[2, 9, 55, 32, 2]"
39809,밀리언 달러 베이비,7,이 영화는 20대 남성이 좋아하는 스토리가 뛰어난 영화입니다.,8.8,9,"[8.0, 8.5, 10.0, 0.0, 0.0]","[71, 29]","[14, 57, 29, 0, 0]"
14397,드라큐라,,,,,[],[],[]
34076,에너미 라인스,,,,,[],[],[]
66091,벤자민 버튼의 시간은 거꾸로 간다,44,이 영화는 20대 남성이 좋아하는 스토리가 뛰어난 영화입니다.,9.64,9.47,"[10.0, 9.46, 10.0, 9.2, 9.0]","[32, 68]","[14, 59, 9, 11, 7]"
151259,내 남자친구의 결혼식,,,,,[],[],[]
82283,실버라이닝 플레이북,4,이 영화는 20대 남성이 좋아하는 연기가 뛰어난 영화입니다.,8,0,"[0.0, 10.0, 7.5, 7.0, 0.0]","[100, 18]","[0, 25, 50, 25, 0]"
62586,다크 나이트,46,이 영화는 20대 남성이 좋아하는 연기가 뛰어난 영화입니다.,9.78,9.36,"[9.88, 9.68, 9.62, 9.0, 9.0]","[70, 30]","[17, 48, 28, 2, 4]"
37439,배트맨 비긴즈,18,이 영화는 20대 남성이 좋아하는 연출이 뛰어난 영화입니다.,9.33,8.83,"[0.0, 9.29, 9.0, 9.33, 9.0]","[67, 33]","[0, 39, 33, 17, 11]"
43513,굿나잇 앤 굿럭,,,,,[],[],[]
65769,그 여자 작사 그 남자 작곡,,,,,[],[],[]
52541,라스트 에어벤더,,,,,[],[],[]
62175,아메리칸 갱스터,,,,,[],[],[]
117788,애니,,,,,[],[],[]
61503,천사와 악마,,,,,[],[],[]
85141,제로 다크 서티,2,이 영화는 20대 남성이 좋아하는 연출이 뛰어난 영화입니다.,8.5,0,"[0.0, 8.0, 9.0, 0.0, 0.0]","[100, 33]","[0, 50, 50, 0, 0]"
77197,퀸카로 살아남는 법 2,,,,,[],[],[]
38835,터미널,,,,,[],[],[]
36839,코어,,,,,[],[],[]
39345,맨츄리안 켄디데이트,,,,,[],[],[]
198962,더 비치,,,,,[],[],[]
36044,트랜스포터,,,,,[],[],[]
104426,19곰 테드 2,303,이 영화는 20대 남성이 좋아하는 연기가 뛰어난 영화입니다.,7.85,7.81,"[7.64, 7.92, 7.47, 8.4, 7.62]","[58, 42]","[4, 75, 17, 2, 3]"
92070,파괴자들,,,,,[],[],[]
66584,레볼루셔너리 로드,,,,,[],[],[]
76377,랭고,,,,,[],[],[]
56058,프레스티지,,,,,[],[],[]
31269,혹성 탈출,,,,,[],[],[]
73018,내니 맥피 2 - 유모와 마법소동,,,,,[],[],[]
74309,메가마인드,,,,,[],[],[]
86381,마다가스카3 : 이번엔 서커스다!,,,,,[],[],[]
42493,앙코르,,,,,[],[],[]
13500,쥬라기 공원,,,,,[],[],[]
52506,알러뷰 맨,,,,,[],[],[]
57488,인사이드 맨,,,,,[],[],[]
69689,셔터 아일랜드,,,,,[],[],[]
33759,내겐 너무 가벼운 그녀,,,,,[],[],[]
52551,헷지,,,,,[],[],[]
76454,바니 버디,,,,,[],[],[]
62560,인크레더블 헐크,,,,,[],[],[]
10519,붉은 10월,,,,,[],[],[]
27544,위대한 승부,,,,,[],[],[]
97692,쿵푸팬더3,6918,이 영화는 30대 여성이 좋아하는 영상미가 뛰어난 영화입니다.,8.7,8.82,"[9.22, 8.91, 8.76, 8.67, 8.66]","[35, 65]","[3, 23, 45, 27, 2]"
123630,트랜스포머: 최후의 기사,2859,이 영화는 20대 남성이 좋아하는 영상미가 뛰어난 영화입니다.,6.75,7.17,"[7.7, 6.77, 6.87, 7.07, 7.7]","[63, 37]","[3, 45, 32, 18, 3]"
17159,포레스트 검프,120,이 영화는 10대 남성이 좋아하는 스토리가 뛰어난 영화입니다.,9.56,9.48,"[9.67, 9.42, 9.66, 9.57, 10.0]","[46, 54]","[5, 56, 27, 12, 1]"
36343,젠틀맨 리그,,,,,[],[],[]
142458,동거동락,,,,,[],[],[]
88244,임신한 당신이 알아야 할 모든 것,,,,,[],[],[]
87308,가디언즈,,,,,[],[],[]
66253,나의 특별한 사랑 이야기,,,,,[],[],[]
109193,드래곤 길들이기 3,1796,이 영화는 20대 여성이 좋아하는 스토리가 뛰어난 영화입니다.,9.13,9.32,"[9.68, 9.36, 9.35, 9.06, 8.81]","[33, 67]","[4, 30, 31, 33, 3]"
132626,슈퍼배드 3,7403,이 영화는 30대 여성이 좋아하는 영상미가 뛰어난 영화입니다.,8.77,8.75,"[9.13, 8.9, 8.75, 8.66, 8.82]","[25, 75]","[2, 18, 49, 30, 1]"
39857,코치 카터,,,,,[],[],[]
34522,캐치 미 이프 유 캔,,,,,[],[],[]
68587,캐빈 인 더 우즈,,,,,[],[],[]
10980,분노의 역류,,,,,[],[],[]
63159,보랏 - 카자흐스탄 킹카의 미국 문화 빨아들이기,,,,,[],[],[]
49728,본 레거시,,,,,[],[],[]
56227,꿀벌 대소동,,,,,[],[],[]
10002,빽 투 더 퓨쳐,49,이 영화는 20대 남성이 좋아하는 스토리가 뛰어난 영화입니다.,9.64,9.19,"[10.0, 9.23, 9.78, 9.62, 8.0]","[45, 55]","[2, 61, 18, 16, 2]"
67768,러블리 본즈,,,,,[],[],[]
77128,배틀쉽,,,,,[],[],[]
83546,장화신은 고양이,,,,,[],[],[]
35273,본 아이덴티티,,,,,[],[],[]
59075,본 얼티메이텀,36,이 영화는 20대 남성이 좋아하는 연출이 뛰어난 영화입니다.,8.1,9,"[8.0, 8.67, 8.0, 8.5, 9.0]","[58, 42]","[3, 42, 22, 28, 6]"
39676,보글보글 스폰지 밥,,,,,[],[],[]
38738,본 슈프리머시,,,,,[],[],[]
52245,바스터즈: 거친 녀석들,,,,,[],[],[]
53307,인 디 에어,,,,,[],[],[]
38836,피구의 제왕,,,,,[],[],[]
176008,안나 카레니나,,,,,[],[],[]
61061,플러쉬,,,,,[],[],[]
26679,아메리칸 뷰티,,,,,[],[],[]
69940,슈렉 포에버,,,,,[],[],[]
79566,스노우 화이트 앤 더 헌츠맨,,,,,[],[],[]
78160,친구와 연인사이,,,,,[],[],[]
86801,5년째 약혼중,,,,,[],[],[]
74632,분노의 질주: 언리미티드,,,,,[],[],[]
87301,디스 이즈 40,,,,,[],[],[]
43151,4 브라더스,,,,,[],[],[]
10004,빽 투 더 퓨쳐 3,,,,,[],[],[]
43838,슈렉 3,,,,,[],[],[]
60488,패스트 &amp; 퓨리어스 - 도쿄 드리프트,,,,,[],[],[]
42810,트랜스포터 - 엑스트림,,,,,[],[],[]
10003,빽 투 더 퓨쳐 2,31,이 영화는 10대 남성이 좋아하는 스토리가 뛰어난 영화입니다.,9.81,9.47,"[0.0, 9.5, 9.75, 10.0, 0.0]","[52, 48]","[0, 45, 52, 3, 0]"
73411,쿵푸 팬더 2,,,,,[],[],[]
46869,마다가스카 2,,,,,[],[],[]
50583,더 레슬러,,,,,[],[],[]
51700,투어리스트,,,,,[],[],[]
80219,팅커 테일러 솔저 스파이,36,이 영화는 40대 남성이 좋아하는 연기가 뛰어난 영화입니다.,8.12,8.53,"[0.0, 9.0, 8.22, 7.4, 8.33]","[47, 53]","[0, 28, 50, 14, 8]"
38347,시크릿 윈도우,,,,,[],[],[]
151889,스텝 업,,,,,[],[],[]
118966,스머프: 비밀의 숲,1267,이 영화는 30대 여성이 좋아하는 영상미가 뛰어난 영화입니다.,8.72,8.58,"[9.33, 8.81, 8.6, 8.59, 8.69]","[22, 78]","[0, 4, 61, 33, 1]"
77761,아지녀인심,,,,,[],[],[]
158217,러셀 피터스: 노토리어스,,,,,[],[],[]
154462,마이 오운 맨,,,,,[],[],[]
176630,미트,,,,,[],[],[]
31307,스파이더맨,,,,,[],[],[]
128162,3D 프린팅: 전설을 만들다,,,,,[],[],[]
88470,스탠드업,,,,,[],[],[]
92069,론 서바이버,200,이 영화는 20대 남성이 좋아하는 연출이 뛰어난 영화입니다.,8.81,8.72,"[9.0, 9.09, 8.63, 8.24, 7.71]","[68, 32]","[3, 52, 24, 16, 4]"
142201,그 누구도 아닌,3,이 영화는 30대 남성이 좋아하는 연기가 뛰어난 영화입니다.,0,5.33,"[0.0, 4.0, 0.0, 0.0, 8.0]","[100, 15]","[0, 67, 0, 0, 33]"
52528,마이 시스터즈 키퍼,,,,,[],[],[]
33422,존 큐,,,,,[],[],[]
76651,넛잡: 땅콩 도둑들,395,"이 영화는 30대 남성이 좋아하는 스토리, 연출이 뛰어난 영화입니다.",7.17,7.4,"[7.4, 6.36, 7.34, 7.48, 8.25]","[31, 69]","[1, 7, 63, 27, 2]"
70251,마이클 잭슨의 디스 이즈 잇,,,,,[],[],[]
64354,행복을 찾아서,,,,,[],[],[]
68944,핸콕,,,,,[],[],[]
61060,몬스터 하우스,,,,,[],[],[]
115316,더 쇼트 게임,,,,,[],[],[]
28795,처음 만나는 자유,,,,,[],[],[]
100643,헝거게임 : 더 파이널,1175,이 영화는 20대 여성이 좋아하는 연기가 뛰어난 영화입니다.,7.9,7.85,"[8.63, 7.89, 7.61, 7.71, 7.91]","[44, 56]","[7, 59, 17, 13, 4]"
75129,마이 프리텐드 와이프,,,,,[],[],[]
31159,패밀리 맨,,,,,[],[],[]
17173,가을의 전설,18,이 영화는 20대 남성이 좋아하는 영상미가 뛰어난 영화입니다.,8,7.5,"[0.0, 7.33, 8.09, 7.0, 0.0]","[56, 44]","[0, 33, 61, 6, 0]"
95328,아웃 오브 더 퍼니스,,,,,[],[],[]
197870,저스트 프렌드,,,,,[],[],[]
37937,진주 귀걸이를 한 소녀,76,이 영화는 20대 여성이 좋아하는 영상미가 뛰어난 영화입니다.,7.91,8.89,"[10.0, 8.3, 8.83, 8.73, 8.61]","[29, 71]","[1, 30, 24, 14, 30]"
108776,케빈 하트 - 렛 미 익스플레인,,,,,[],[],[]
32240,트레이닝 데이,,,,,[],[],[]
49336,판의 미로 - 오필리아와 세 개의 열쇠,40,이 영화는 20대 남성이 좋아하는 스토리가 뛰어난 영화입니다.,9.15,9.11,"[9.0, 8.96, 9.17, 9.75, 9.67]","[32, 68]","[8, 60, 15, 10, 8]"
132611,드래곤: 던 오브 더 드래곤 레이서,,,,,[],[],[]
97826,터보,,,,,[],[],[]
134318,더 퍼펙트 딕테이터쉽,,,,,[],[],[]
42253,웨딩 크래셔,,,,,[],[],[]
204164,큐브,,,,,[],[],[]
39708,콘스탄틴,,,,,[],[],[]
38898,화이트 칙스,,,,,[],[],[]
94170,헝거게임: 캣칭 파이어,,,,,[],[],[]
93930,캐리,,,,,[],[],[]
71499,이클립스,,,,,[],[],[]
51918,뉴 문,,,,,[],[],[]
168402,셰프: 아빠의 푸드트럭,,,,,[],[],[]
81243,비잉 엘모,,,,,[],[],[]
121310,미션 블루,,,,,[],[],[]
29102,에린 브로코비치,,,,,[],[],[]
46752,스텝 브라더스,,,,,[],[],[]
11300,비틀쥬스,,,,,[],[],[]
26677,경찰서를 털어라,,,,,[],[],[]
46753,하우스 버니,,,,,[],[],[]
87556,올드보이,16,이 영화는 30대 남성이 좋아하는 연기가 뛰어난 영화입니다.,6.82,5,"[0.0, 7.0, 5.67, 0.0, 0.0]","[69, 31]","[0, 44, 56, 0, 0]"
30786,브링 잇 온,,,,,[],[],[]
74451,배드 티처,,,,,[],[],[]
82014,S.W.A.T.: 파이어 파이트,,,,,[],[],[]
40211,영화 이누야샤: 시대를 넘어선 마음,,,,,[],[],[]
102241,투 마더스,,,,,[],[],[]
154212,아지즈 안사리: 메디슨 스퀘어 가든 라이브,,,,,[],[],[]
86843,케빈에 대하여,7,이 영화는 20대 여성이 좋아하는 연기가 뛰어난 영화입니다.,8,9.6,"[0.0, 9.2, 9.0, 0.0, 0.0]","[29, 71]","[0, 71, 29, 0, 0]"
52553,향수 - 어느 살인자의 이야기,66,이 영화는 20대 남성이 좋아하는 연출이 뛰어난 영화입니다.,8.93,9.05,"[9.33, 9.16, 8.79, 8.33, 7.5]","[41, 59]","[5, 67, 21, 5, 3]"
17458,센스 앤 센서빌리티,,,,,[],[],[]
34225,워크 투 리멤버,3,이 영화는 10대 여성이 좋아하는 연기가 뛰어난 영화입니다.,9,10,"[10.0, 9.5, 0.0, 0.0, 0.0]","[33, 67]","[33, 67, 0, 0, 0]"
68437,월드 인베이젼,,,,,[],[],[]
72062,이지 A,,,,,[],[],[]
39846,찰리와 초콜릿 공장,,,,,[],[],[]
18865,티벳에서의 7년,,,,,[],[],[]
31068,6번째 날,,,,,[],[],[]
29712,와호장룡,,,,,[],[],[]
43574,영화 이누야샤: 붉은 연꽃의 호우라이섬,,,,,[],[],[]
36755,블레이드 3,,,,,[],[],[]
91505,호스텔 3,,,,,[],[],[]
72043,쓰리 데이즈,,,,,[],[],[]
77566,브레이킹 던 part2,,,,,[],[],[]
38227,첫 키스만 50번째,177,이 영화는 20대 남성이 좋아하는 스토리가 뛰어난 영화입니다.,9.35,9.08,"[9.78, 9.08, 9.7, 9.0, 9.12]","[48, 52]","[5, 68, 15, 7, 5]"
74567,브레이킹 던 part1,,,,,[],[],[]
38572,완벽한 그녀에게 딱 한가지 없는 것,,,,,[],[],[]
