PID,성별,연령,직업,학력,ott 주중 이용시간대,ott 주말 이용시간대
353603,여,10대,학생,대학생/대학원생,6,6
279001,여,30대,주부,대졸이상,3,3
394603,여,20대,학생,중/고등학생,4,5
395403,여,10대,학생,중/고등학생,3,3
391201,여,30대,주부,대졸이상,5,5
395101,여,30대,사무직,대졸이상,3,0
395002,여,10대,학생,중/고등학생,7,6
292103,여,10대,학생,중/고등학생,4,4
356803,여,40대,주부,대졸이상,4,3
348001,여,50세 이상,주부,대졸이상,4,4
356802,여,10대,학생,중/고등학생,5,5
292101,여,40대,주부,대졸이상,4,3
355103,여,10대,학생,중/고등학생,6,6
395003,여,10대,학생,중/고등학생,6,3
284002,여,50세 이상,서비스/판매직,고졸이하,3,3
354101,여,30대,주부,고졸이하,4,4
280901,여,50세 이상,서비스/판매직,대졸이상,3,3
352102,여,50세 이상,사무직,고졸이하,5,5
352103,여,20대,무직,대졸이상,7,7
280704,여,10대,학생,중/고등학생,6,6
394802,여,40대,주부,대졸이상,6,0
388501,여,40대,주부,고졸이하,5,4
19002,여,30대,생산직,고졸이하,5,6
312201,여,40대,서비스/판매직,고졸이하,7,4
364102,여,50세 이상,서비스/판매직,고졸이하,3,3
81002,여,50세 이상,서비스/판매직,고졸이하,4,2
80903,여,30대,사무직,대졸이상,6,0
80902,여,30대,사무직,대졸이상,6,6
81901,여,50세 이상,주부,고졸이하,4,0
101503,여,20대,학생,대학생/대학원생,6,6
101504,여,10대,학생,중/고등학생,5,5
101601,여,40대,서비스/판매직,대졸이상,3,3
127703,여,40대,주부,고졸이하,3,0
127601,여,40대,사무직,대졸이상,6,3
127403,여,20대,사무직,대졸이상,6,5
127401,여,50세 이상,주부,대졸이상,4,3
127201,여,20대,사무직,대졸이상,3,3
126502,여,10대,학생,대학생/대학원생,6,0
124801,여,50세 이상,서비스/판매직,고졸이하,5,0
124501,여,50세 이상,주부,고졸이하,5,5
124401,여,30대,주부,고졸이하,2,0
127801,여,40대,주부,대졸이상,6,6
128304,여,20대,학생,대학생/대학원생,4,4
128301,여,40대,주부,고졸이하,4,0
120403,여,10대,학생,중/고등학생,6,4
123501,여,40대,사무직,대졸이상,6,6
120501,여,40대,주부,고졸이하,4,4
120901,여,40대,주부,대졸이상,3,3
81102,여,50세 이상,주부,고졸이하,3,4
121002,여,30대,주부,대졸이상,3,0
122501,여,40대,서비스/판매직,고졸이하,0,4
122602,여,30대,사무직,대졸이상,6,6
122701,여,50세 이상,주부,대졸이상,3,3
122801,여,40대,사무직,대졸이상,5,5
123001,여,30대,사무직,대졸이상,5,4
123801,여,40대,주부,대졸이상,4,4
121701,여,30대,주부,대졸이상,3,6
81501,여,50세 이상,사무직,고졸이하,6,0
81601,여,30대,사무직,대졸이상,4,0
81701,여,50세 이상,서비스/판매직,고졸이하,6,0
76601,여,50세 이상,주부,고졸이하,4,4
76701,여,30대,주부,대졸이상,6,6
76802,여,20대,학생,대학생/대학원생,0,3
76901,여,40대,주부,대졸이상,3,4
77201,여,40대,주부,대졸이상,0,5
77203,여,10대,학생,중/고등학생,6,6
76504,여,10대,학생,중/고등학생,6,5
77302,여,50세 이상,주부,고졸이하,4,4
78002,여,40대,사무직,대졸이상,5,4
80701,여,40대,서비스/판매직,대졸이상,6,6
78602,여,30대,서비스/판매직,고졸이하,6,6
78701,여,50세 이상,무직,고졸이하,4,0
78702,여,20대,학생,대학생/대학원생,4,4
78703,여,20대,서비스/판매직,대졸이상,5,5
77401,여,50세 이상,생산직,고졸이하,3,3
134501,여,30대,사무직,대졸이상,3,6
77502,여,50세 이상,서비스/판매직,고졸이하,3,3
80702,여,10대,학생,대학생/대학원생,6,6
81702,여,40대,서비스/판매직,고졸이하,6,0
81801,여,50세 이상,서비스/판매직,대졸이상,5,5
82301,여,50세 이상,생산직,고졸이하,3,0
80802,여,40대,서비스/판매직,대졸이상,5,5
82401,여,40대,사무직,대졸이상,5,0
82902,여,40대,주부,고졸이하,6,6
101502,여,50세 이상,사무직,대졸이상,3,3
83001,여,40대,주부,대졸이상,3,0
83401,여,30대,주부,대졸이상,3,6
83801,여,30대,사무직,대졸이상,6,0
84101,여,50세 이상,주부,고졸이하,7,0
84301,여,50세 이상,주부,고졸이하,5,0
84601,여,30대,주부,대졸이상,0,6
80901,여,50세 이상,생산직,고졸이하,2,0
83201,여,30대,주부,고졸이하,6,0
134402,여,40대,서비스/판매직,대졸이상,5,5
134101,여,50세 이상,주부,고졸이하,4,5
133502,여,30대,주부,고졸이하,3,0
117601,여,50세 이상,주부,고졸이하,4,4
118103,여,50세 이상,서비스/판매직,고졸이하,6,6
118802,여,40대,서비스/판매직,고졸이하,6,6
119001,여,30대,사무직,대졸이상,6,6
119301,여,50세 이상,주부,고졸이하,2,2
119401,여,50세 이상,사무직,고졸이하,6,6
117002,여,50세 이상,주부,고졸이하,3,0
114901,여,40대,주부,대졸이상,4,0
119801,여,50세 이상,주부,고졸이하,6,6
106502,여,20대,무직,대졸이상,6,6
103102,여,20대,무직,대졸이상,7,7
103602,여,50세 이상,생산직,고졸이하,4,4
103702,여,10대,학생,중/고등학생,6,6
103801,여,40대,주부,고졸이하,2,4
110701,여,30대,주부,대졸이상,0,7
105201,여,30대,주부,대졸이상,6,6
116901,여,50세 이상,서비스/판매직,고졸이하,5,0
114601,여,20대,주부,대졸이상,4,3
75701,여,40대,사무직,대졸이상,6,6
75801,여,40대,주부,고졸이하,4,6
76001,여,30대,생산직,고졸이하,5,5
116301,여,40대,사무직,대졸이상,6,5
115002,여,30대,주부,대졸이상,0,6
115102,여,30대,사무직,대졸이상,6,6
116801,여,50세 이상,주부,고졸이하,5,5
115201,여,20대,사무직,대졸이상,1,5
115401,여,30대,주부,대졸이상,3,0
115501,여,40대,사무직,대졸이상,5,0
115502,여,20대,사무직,대졸이상,5,0
115701,여,50세 이상,주부,고졸이하,4,0
116102,여,40대,사무직,고졸이하,5,0
116703,여,20대,생산직,고졸이하,4,4
115202,여,10대,학생,중/고등학생,6,6
79502,여,20대,서비스/판매직,대졸이상,3,3
105501,여,40대,주부,고졸이하,4,0
106101,여,30대,사무직,고졸이하,6,0
130302,여,10대,학생,대학생/대학원생,4,4
130401,여,50세 이상,생산직,고졸이하,0,3
131001,여,50세 이상,주부,고졸이하,3,3
131201,여,40대,사무직,대졸이상,6,6
131203,여,10대,학생,중/고등학생,6,6
131502,여,40대,주부,대졸이상,4,4
130301,여,40대,주부,고졸이하,4,4
131801,여,50세 이상,주부,고졸이하,3,4
128303,여,10대,학생,대학생/대학원생,4,4
132101,여,40대,사무직,고졸이하,5,5
132102,여,10대,학생,대학생/대학원생,5,3
132302,여,50세 이상,주부,고졸이하,6,6
132402,여,30대,서비스/판매직,대졸이상,3,3
132902,여,50세 이상,주부,고졸이하,3,3
132001,여,30대,주부,대졸이상,2,5
105503,여,10대,학생,대학생/대학원생,0,5
129601,여,50세 이상,주부,고졸이하,3,3
76501,여,40대,서비스/판매직,대졸이상,6,6
106401,여,40대,무직,고졸이하,6,6
106601,여,40대,주부,고졸이하,6,0
110202,여,10대,학생,대학생/대학원생,0,5
106701,여,40대,사무직,고졸이하,3,3
108401,여,40대,사무직,고졸이하,6,6
109101,여,30대,주부,대졸이상,4,4
131902,여,50세 이상,사무직,고졸이하,5,5
109201,여,50세 이상,서비스/판매직,고졸이하,5,5
109401,여,30대,사무직,대졸이상,2,4
109601,여,30대,사무직,대학생/대학원생,5,4
109701,여,50세 이상,주부,대졸이상,4,4
109801,여,50세 이상,주부,대졸이상,4,0
119501,여,50세 이상,서비스/판매직,고졸이하,3,4
120201,여,40대,주부,대졸이상,3,3
109202,여,30대,서비스/판매직,대졸이상,3,3
340202,여,50세 이상,서비스/판매직,고졸이하,4,4
79602,여,30대,주부,대졸이상,3,4
80202,여,40대,주부,대졸이상,4,2
317102,여,30대,주부,대졸이상,6,4
366301,여,40대,주부,대졸이상,5,5
366401,여,40대,주부,대졸이상,5,3
337501,여,50세 이상,서비스/판매직,고졸이하,4,0
337204,여,20대,학생,대학생/대학원생,4,3
317201,여,40대,무직,고졸이하,4,4
379601,여,50세 이상,주부,고졸이하,4,0
337203,여,20대,사무직,대졸이상,0,3
366502,여,30대,주부,고졸이하,3,3
380502,여,20대,무직,고졸이하,6,6
337202,여,50세 이상,서비스/판매직,대졸이상,0,4
366701,여,20대,사무직,대졸이상,6,5
379202,여,40대,주부,대졸이상,4,6
366702,여,20대,사무직,대졸이상,5,5
367201,여,50세 이상,주부,고졸이하,2,2
317402,여,30대,주부,고졸이하,6,4
367202,여,20대,사무직,대졸이상,6,6
339101,여,40대,주부,고졸이하,6,6
314502,여,10대,학생,대학생/대학원생,5,5
381601,여,30대,사무직,대졸이상,0,5
364301,여,40대,주부,대졸이상,3,4
381801,여,20대,서비스/판매직,대졸이상,1,3
380901,여,30대,사무직,대졸이상,6,5
366202,여,20대,서비스/판매직,대졸이상,5,5
366201,여,30대,서비스/판매직,대졸이상,5,3
337001,여,30대,주부,대졸이상,4,0
317702,여,50세 이상,주부,고졸이하,3,3
367701,여,40대,서비스/판매직,고졸이하,2,3
336603,여,20대,서비스/판매직,대졸이상,3,5
379001,여,40대,기타,대졸이상,6,4
317602,여,50세 이상,주부,고졸이하,6,6
317002,여,40대,사무직,고졸이하,4,6
338102,여,50세 이상,주부,고졸이하,3,3
339201,여,40대,생산직,고졸이하,5,6
339205,여,20대,사무직,대졸이상,5,5
306401,여,30대,서비스/판매직,고졸이하,6,5
362002,여,50세 이상,주부,고졸이하,4,0
361903,여,30대,생산직,대졸이상,4,4
342801,여,50세 이상,서비스/판매직,대졸이상,4,0
386101,여,40대,서비스/판매직,대졸이상,2,0
305102,여,20대,무직,대졸이상,6,6
362201,여,20대,학생,대학생/대학원생,4,4
386102,여,10대,학생,중/고등학생,5,0
342901,여,30대,서비스/판매직,대졸이상,4,0
341001,여,30대,주부,고졸이하,3,2
308002,여,40대,서비스/판매직,고졸이하,3,3
384102,여,20대,학생,대학생/대학원생,7,7
383101,여,30대,서비스/판매직,고졸이하,3,6
382703,여,20대,학생,대학생/대학원생,5,0
386301,여,50세 이상,주부,고졸이하,4,4
381402,여,50세 이상,주부,대졸이상,3,4
362401,여,30대,주부,대졸이상,3,0
342602,여,20대,학생,대학생/대학원생,5,5
317801,여,50세 이상,서비스/판매직,대졸이상,3,4
340001,여,40대,주부,대졸이상,3,3
363201,여,50세 이상,주부,고졸이하,3,4
362702,여,40대,사무직,대졸이상,3,3
341801,여,50세 이상,서비스/판매직,고졸이하,6,6
384202,여,20대,서비스/판매직,대졸이상,6,4
306601,여,50세 이상,생산직,고졸이하,4,4
342001,여,40대,사무직,대졸이상,6,0
342002,여,10대,학생,중/고등학생,0,3
384502,여,30대,주부,대졸이상,2,4
384602,여,50세 이상,주부,고졸이하,2,0
307001,여,50세 이상,생산직,고졸이하,4,3
306801,여,50세 이상,주부,고졸이하,4,4
342402,여,50세 이상,서비스/판매직,고졸이하,4,6
307502,여,30대,서비스/판매직,대졸이상,5,5
381302,여,30대,서비스/판매직,대졸이상,0,6
364303,여,10대,학생,중/고등학생,6,6
315301,여,30대,서비스/판매직,고졸이하,3,3
99701,여,50세 이상,무직,고졸이하,0,3
100001,여,40대,생산직,고졸이하,6,3
100502,여,40대,사무직,대졸이상,0,4
100701,여,20대,주부,고졸이하,3,4
100801,여,50세 이상,주부,고졸이하,5,5
101001,여,40대,주부,고졸이하,4,4
99501,여,50세 이상,서비스/판매직,고졸이하,4,0
101202,여,30대,주부,고졸이하,3,3
93702,여,40대,주부,고졸이하,2,0
93601,여,30대,주부,고졸이하,2,0
93501,여,40대,주부,고졸이하,6,6
86701,여,50세 이상,무직,고졸이하,4,4
87201,여,40대,주부,고졸이하,3,3
88101,여,30대,주부,대졸이상,3,3
94201,여,40대,주부,고졸이하,2,0
89002,여,30대,사무직,대졸이상,6,0
98501,여,40대,주부,대졸이상,4,4
97502,여,20대,학생,대학생/대학원생,0,3
80301,여,50세 이상,생산직,대졸이상,4,0
84701,여,50세 이상,주부,고졸이하,4,0
84801,여,30대,주부,대졸이상,0,5
84901,여,50세 이상,주부,대졸이상,4,0
97301,여,40대,서비스/판매직,대졸이상,3,2
94203,여,10대,학생,중/고등학생,3,6
85002,여,50세 이상,주부,고졸이하,6,6
95701,여,30대,서비스/판매직,대졸이상,3,4
95901,여,20대,무직,고졸이하,6,4
96101,여,40대,서비스/판매직,대졸이상,2,2
96502,여,40대,생산직,고졸이하,5,3
96602,여,30대,주부,고졸이하,3,3
96801,여,50세 이상,주부,고졸이하,3,3
96901,여,50세 이상,주부,고졸이하,3,3
95801,여,40대,사무직,대졸이상,6,3
79901,여,20대,서비스/판매직,대졸이상,4,0
89901,여,40대,주부,고졸이하,4,4
90202,여,50세 이상,주부,고졸이하,3,0
366102,여,50세 이상,사무직,고졸이하,3,3
316702,여,30대,주부,고졸이하,3,6
316602,여,30대,주부,고졸이하,3,4
338202,여,30대,사무직,고졸이하,3,6
338401,여,40대,사무직,대졸이상,5,5
381002,여,40대,주부,대졸이상,3,4
380902,여,30대,사무직,대졸이상,4,3
316402,여,40대,주부,고졸이하,6,6
316202,여,30대,사무직,대졸이상,4,6
316102,여,40대,사무직,고졸이하,4,4
381102,여,50세 이상,주부,대졸이상,4,4
315802,여,40대,주부,고졸이하,3,6
365101,여,30대,주부,고졸이하,3,4
381202,여,50세 이상,주부,고졸이하,4,4
316302,여,50세 이상,무직,고졸이하,4,4
90101,여,30대,주부,고졸이하,4,4
316902,여,40대,주부,고졸이하,3,4
321901,여,50세 이상,서비스/판매직,고졸이하,0,6
90801,여,40대,주부,대졸이상,3,3
90901,여,40대,서비스/판매직,대졸이상,0,3
91001,여,30대,주부,대졸이상,3,3
91101,여,30대,주부,대졸이상,3,3
91501,여,20대,서비스/판매직,대졸이상,6,6
91602,여,50세 이상,서비스/판매직,고졸이하,6,6
364201,여,40대,주부,고졸이하,4,4
91801,여,40대,서비스/판매직,고졸이하,7,6
92401,여,50세 이상,주부,고졸이하,4,4
92801,여,30대,주부,대졸이상,3,4
93201,여,50세 이상,주부,고졸이하,4,0
93301,여,50세 이상,무직,고졸이하,2,2
276602,여,40대,주부,고졸이하,0,0
199901,여,30대,사무직,고졸이하,3,0
92001,여,50세 이상,서비스/판매직,고졸이하,5,5
323001,여,50세 이상,사무직,고졸이하,3,2
358601,여,30대,서비스/판매직,대졸이상,6,6
405001,여,10대,서비스/판매직,대졸이상,2,3
144002,여,50세 이상,서비스/판매직,고졸이하,5,0
144101,여,50세 이상,서비스/판매직,고졸이하,4,3
144201,여,50세 이상,주부,고졸이하,5,5
144301,여,30대,서비스/판매직,고졸이하,4,0
144801,여,50세 이상,서비스/판매직,고졸이하,5,6
144902,여,50세 이상,주부,고졸이하,3,0
145002,여,50세 이상,주부,고졸이하,4,0
145102,여,50세 이상,서비스/판매직,고졸이하,3,0
145301,여,40대,주부,고졸이하,3,0
145402,여,50세 이상,생산직,고졸이하,4,4
145403,여,20대,학생,대학생/대학원생,6,0
146101,여,40대,주부,대졸이상,6,0
146201,여,50세 이상,주부,고졸이하,3,3
146202,여,40대,사무직,대졸이상,5,5
146301,여,40대,생산직,대졸이상,6,6
146401,여,30대,사무직,고졸이하,6,6
146402,여,50세 이상,주부,고졸이하,3,0
146501,여,30대,주부,대졸이상,4,3
146901,여,50세 이상,사무직,고졸이하,6,0
147001,여,30대,사무직,대졸이상,6,6
147301,여,50세 이상,주부,대졸이상,4,0
143402,여,20대,사무직,대졸이상,6,6
147601,여,20대,사무직,대졸이상,6,4
143401,여,50세 이상,주부,고졸이하,3,3
142702,여,30대,주부,고졸이하,0,7
137601,여,50세 이상,주부,고졸이하,4,3
137603,여,20대,서비스/판매직,고졸이하,5,3
138501,여,50세 이상,주부,고졸이하,4,4
138701,여,50세 이상,주부,고졸이하,5,5
138901,여,50세 이상,주부,대졸이상,4,0
139401,여,50세 이상,서비스/판매직,고졸이하,3,3
139403,여,20대,사무직,대졸이상,5,5
139701,여,50세 이상,서비스/판매직,고졸이하,5,5
139801,여,50세 이상,주부,고졸이하,4,4
140702,여,50세 이상,주부,고졸이하,3,4
140901,여,50세 이상,서비스/판매직,고졸이하,4,4
141001,여,40대,주부,대졸이상,2,2
141201,여,40대,서비스/판매직,고졸이하,6,6
141203,여,10대,학생,중/고등학생,6,6
141301,여,40대,사무직,대졸이상,6,6
141304,여,20대,학생,대학생/대학원생,6,6
141601,여,50세 이상,주부,대졸이상,4,3
141701,여,20대,서비스/판매직,고졸이하,5,6
142201,여,40대,주부,대졸이상,3,0
142301,여,50세 이상,서비스/판매직,고졸이하,3,0
142302,여,50세 이상,서비스/판매직,대졸이상,5,5
143201,여,50세 이상,서비스/판매직,고졸이하,6,0
